Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Canonical Wnt Signaling Pathway (GO:0060070)	1/63	0.5944130728614397	0.6793914813716896	0	0	1.1201413427561837	0.5826760113270533	RAB5A
Retinoid Metabolic Process (GO:0001523)	1/64	0.6001905883883892	0.6844894859528156	0	0	1.1023052330472825	0.5627356695548519	RETSAT
Epigenetic Regulation of Gene Expression (GO:0040029)	1/64	0.6001905883883892	0.6844894859528156	0	0	1.1023052330472825	0.5627356695548519	EHMT2
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/64	0.6001905883883892	0.6844894859528156	0	0	1.1023052330472825	0.5627356695548519	ABCD3
Protein Homooligomerization (GO:0051260)	2/143	0.6051551769961342	0.6884667737776465	0	0	0.9846084200995926	0.49453962851401473	ATL3;SLC1A5
Cellular Response to Virus (GO:0098586)	1/65	0.6058860895592887	0.6884667737776465	0	0	1.0850265017667844	0.5436669396045978	FMR1
Chloride Transmembrane Transport (GO:1902476)	1/65	0.6058860895592887	0.6884667737776465	0	0	1.0850265017667844	0.5436669396045978	SLC12A2
Negative Regulation of NF-kappaB Transcription Factor Activity (GO:0032088)	1/65	0.6058860895592887	0.6884667737776465	0	0	1.0850265017667844	0.5436669396045978	CYLD
Protein Autoubiquitination (GO:0051865)	1/65	0.6058860895592887	0.6884667737776465	0	0	1.0850265017667844	0.5436669396045978	STUB1
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	4/296	0.6084320596967028	0.6908562134502255	0	0	0.950293542074364	0.4721723759022026	MYO1E;ARHGEF7;SHCBP1;IGF1R
Regulation of miRNA Transcription (GO:1902893)	1/66	0.6115007364657102	0.6928267791788097	0	0	1.0682794237564555	0.5254216111564305	JUN
Regulation of Neurogenesis (GO:0050767)	1/66	0.6115007364657102	0.6928267791788097	0	0	1.0682794237564555	0.5254216111564305	NAP1L1
Positive Regulation of MAP Kinase Activity (GO:0043406)	1/66	0.6115007364657102	0.6928267791788097	0	0	1.0682794237564555	0.5254216111564305	PTPN1
Regulation of Cell Growth (GO:0001558)	3/222	0.6131820735857606	0.6942271987801022	0	0	0.9504704333837078	0.4648687841329588	URI1;KLHL22;MTOR
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	2/146	0.6164633526400999	0.69656670115639	0	0	0.9639479905437353	0.46631601196933303	TLE3;CYLD
Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/67	0.617035673057713	0.69656670115639	0	0	1.052039832958561	0.5079547511535647	SYAP1
Negative Regulation of Cytokine-Mediated Signaling Pathway (GO:0001960)	1/67	0.617035673057713	0.69656670115639	0	0	1.052039832958561	0.5079547511535647	CYLD
Neurogenesis (GO:0022008)	1/67	0.617035673057713	0.69656670115639	0	0	1.052039832958561	0.5079547511535647	CDK5RAP2
Positive Regulation of Metabolic Process (GO:0009893)	2/147	0.620177298563616	0.6996066631408664	0	0	0.957251161653216	0.4573266241617917	PRKAB2;IGF1R
Ras Protein Signal Transduction (GO:0007265)	1/68	0.6224920269318187	0.700191248186656	0	0	1.036285006065081	0.4912244392319402	G3BP1
Positive Regulation of Type I Interferon Production (GO:0032481)	1/68	0.6224920269318187	0.700191248186656	0	0	1.036285006065081	0.4912244392319402	G3BP1
Regulation of T Cell Activation (GO:0050863)	1/68	0.6224920269318187	0.700191248186656	0	0	1.036285006065081	0.4912244392319402	KLHL22
Regulation of Cell Communication (GO:0010646)	1/68	0.6224920269318187	0.700191248186656	0	0	1.036285006065081	0.4912244392319402	PTPN1
Autophagosome Organization (GO:1905037)	1/69	0.6278709098869041	0.7057323349053233	0	0	1.020993556433174	0.475191526693505	VMP1
Regulation of Heart Contraction (GO:0008016)	1/70	0.6331734180173222	0.7096458365844754	0	0	1.0061453372253801	0.4598194185403918	ATP2B1
Negative Regulation of TOR Signaling (GO:0032007)	1/70	0.6331734180173222	0.7096458365844754	0	0	1.0061453372253801	0.4598194185403918	ATM
Positive Regulation of Apoptotic Signaling Pathway (GO:2001235)	1/70	0.6331734180173222	0.7096458365844754	0	0	1.0061453372253801	0.4598194185403918	CYLD
Positive Regulation of Endothelial Cell Proliferation (GO:0001938)	1/70	0.6331734180173222	0.7096458365844754	0	0	1.0061453372253801	0.4598194185403918	AGGF1
Cellular Response to Reactive Oxygen Species (GO:0034614)	1/71	0.638400632112009	0.712941680130818	0	0	0.991721352852095	0.44507387491257716	ATM
Response to Ionizing Radiation (GO:0010212)	1/71	0.638400632112009	0.712941680130818	0	0	0.991721352852095	0.44507387491257716	ATM
Phagocytosis (GO:0006909)	1/71	0.638400632112009	0.712941680130818	0	0	0.991721352852095	0.44507387491257716	ITGB1
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/71	0.638400632112009	0.712941680130818	0	0	0.991721352852095	0.44507387491257716	STUB1
Positive Regulation of Protein Polymerization (GO:0032273)	1/71	0.638400632112009	0.712941680130818	0	0	0.991721352852095	0.44507387491257716	CDK5RAP2
Apoptotic Process (GO:0006915)	3/232	0.6428225541493495	0.717366042891078	0	0	0.9084989665729071	0.4014534816335314	CYFIP2;BNIP1;MTOR
Kidney Development (GO:0001822)	1/72	0.6435536175338322	0.7176681614701319	0	0	0.9777036778977753	0.4309228311981214	VANGL2
Negative Regulation of Response to External Stimulus (GO:0032102)	2/154	0.645402177262284	0.7192151496439605	0	0	0.9128406121687197	0.39971613140895895	CYLD;UACA
Establishment of Protein Localization to Membrane (GO:0090150)	1/73	0.6486334246109299	0.7202418155045867	0	0	0.964075382803298	0.41733623333377595	MYO1E
Negative Regulation of Epithelial Cell Proliferation (GO:0050680)	1/73	0.6486334246109299	0.7202418155045867	0	0	0.964075382803298	0.41733623333377595	SYNJ2BP
Positive Regulation of TOR Signaling (GO:0032008)	1/73	0.6486334246109299	0.7202418155045867	0	0	0.964075382803298	0.41733623333377595	KLHL22
Positive Regulation of Cell-Substrate Adhesion (GO:0010811)	1/73	0.6486334246109299	0.7202418155045867	0	0	0.964075382803298	0.41733623333377595	ARHGEF7
Regulation of MAP Kinase Activity (GO:0043405)	1/73	0.6486334246109299	0.7202418155045867	0	0	0.964075382803298	0.41733623333377595	PTPN1
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	1/74	0.6536410890704553	0.7252857351322703	0	0	0.9508204656566146	0.4042858874860499	URI1
Regulation of Cell Population Proliferation (GO:0042127)	10/769	0.6563841656478594	0.727811461056197	0	0	0.9115432330284758	0.3837679442633019	SQLE;COL18A1;JUN;TSC22D1;ADAMTS1;WDR6;NAP1L1;PDS5B;SHCBP1;IGF1R
Regulation of Fat Cell Differentiation (GO:0045598)	1/75	0.6585776317631697	0.7281720056161572	0	0	0.9379237895138955	0.39174532375374027	SYAP1
Gland Development (GO:0048732)	1/75	0.6585776317631697	0.7281720056161572	0	0	0.9379237895138955	0.39174532375374027	CEBPG
Plasma Membrane Organization (GO:0007009)	1/75	0.6585776317631697	0.7281720056161572	0	0	0.9379237895138955	0.39174532375374027	ABCD1
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/75	0.6585776317631697	0.7281720056161572	0	0	0.9379237895138955	0.39174532375374027	SYAP1
Actin Filament Organization (GO:0007015)	2/158	0.6592136845268141	0.7283587060080108	0	0	0.8892525913802509	0.3705582609558576	MYO1E;ELMO2
Positive Regulation of Cellular Process (GO:0048522)	8/622	0.661218097456972	0.7294141668521273	0	0	0.9017608459613842	0.37303280037218434	ANKRD17;TSC22D1;KLHL22;ATM;NAP1L1;MTOR;IGF1R;ZPR1
Neuron Development (GO:0048666)	2/159	0.6625987060004682	0.7294141668521273	0	0	0.8835433888964178	0.3636538613349066	RAB6A;ATP7A
Regulation of Neuron Differentiation (GO:0045664)	1/76	0.6634440593946868	0.7294141668521273	0	0	0.9253710247349823	0.3796896700736127	CDK5RAP2
Negative Regulation of Supramolecular Fiber Organization (GO:1902904)	1/76	0.6634440593946868	0.7294141668521273	0	0	0.9253710247349823	0.3796896700736127	KATNB1
Positive Regulation of Protein Ubiquitination (GO:0031398)	1/76	0.6634440593946868	0.7294141668521273	0	0	0.9253710247349823	0.3796896700736127	STUB1
Protein Deubiquitination (GO:0016579)	1/76	0.6634440593946868	0.7294141668521273	0	0	0.9253710247349823	0.3796896700736127	CYLD
Regulation of Notch Signaling Pathway (GO:0008593)	1/76	0.6634440593946868	0.7294141668521273	0	0	0.9253710247349823	0.3796896700736127	SYNJ2BP
Positive Regulation of Interleukin-6 Production (GO:0032755)	1/77	0.6682413643673099	0.734170744925043	0	0	0.9131485958713037	0.36809553799667166	IL17RA
RNA Catabolic Process (GO:0006401)	1/79	0.6776325058554639	0.743260007132794	0	0	0.889643924979614	0.34620507997750233	ZPR1
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	1/79	0.6776325058554639	0.743260007132794	0	0	0.889643924979614	0.34620507997750233	STUB1
Regulation of Cell Migration (GO:0030334)	6/479	0.6779446633372888	0.743260007132794	0	0	0.8780476675741858	0.3412880071121148	ITGB1;SPAG9;MYO1E;ANKRD44;ATM;IGF1R
Positive Regulation of Developmental Process (GO:0051094)	3/245	0.678917468904883	0.7438034673385191	0	0	0.8591217905355725	0.3326998162345273	FMR1;VLDLR;ARHGEF7
Positive Regulation of Cytokine Production (GO:0001819)	4/325	0.6807450606372555	0.745281987031939	0	0	0.863150867823765	0.33193968782663585	G3BP1;CEBPG;AGPAT2;IL17RA
Response to Tumor Necrosis Factor (GO:0034612)	1/80	0.682228258037266	0.7463816521263843	0	0	0.8783378807532316	0.3358684899579313	SMPD4
Aerobic Respiration (GO:0009060)	1/81	0.6867587190553668	0.7497596939827148	0	0	0.8673144876325088	0.32591272339183125	ATP5F1C
Sterol Homeostasis (GO:0055092)	1/81	0.6867587190553668	0.7497596939827148	0	0	0.8673144876325088	0.32591272339183125	ABCD1
Protein Modification by Small Protein Removal (GO:0070646)	1/81	0.6867587190553668	0.7497596939827148	0	0	0.8673144876325088	0.32591272339183125	CYLD
Regulation of Inflammatory Response (GO:0050727)	3/249	0.68946695796539	0.752189634337329	0	0	0.8449787344848537	0.31419393911722276	CYLD;UACA;IL17RA
Regulation of Vesicle-Mediated Transport (GO:0060627)	1/82	0.6912248132628342	0.753053447852382	0	0	0.8565632770579767	0.31632039247769567	PTPN1
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	1/82	0.6912248132628342	0.753053447852382	0	0	0.8565632770579767	0.31632039247769567	SYNJ2BP
Wnt Signaling Pathway (GO:0016055)	1/83	0.6956274519773332	0.755737419953075	0	0	0.8460742911316039	0.30707507645948556	RAB5A
Regulation of Protein Kinase Activity (GO:0045859)	1/83	0.6956274519773332	0.755737419953075	0	0	0.8460742911316039	0.30707507645948556	FIRRM
Negative Regulation of Protein Phosphorylation (GO:0001933)	1/83	0.6956274519773332	0.755737419953075	0	0	0.8460742911316039	0.30707507645948556	DNAJC3
Regulation of T Cell Proliferation (GO:0042129)	1/83	0.6956274519773332	0.755737419953075	0	0	0.8460742911316039	0.30707507645948556	SDC4
Regulation of Macromolecule Biosynthetic Process (GO:0010556)	2/170	0.6980717942263677	0.7573374580368177	0	0	0.8252279635258358	0.2966144303603133	HNRNPDL;ADNP2
Brain Development (GO:0007420)	2/170	0.6980717942263677	0.7573374580368177	0	0	0.8252279635258358	0.2966144303603133	RTN3;CDK5RAP2
Positive Regulation of Synaptic Transmission (GO:0050806)	1/84	0.6999675336641967	0.7583386969996405	0	0	0.8358380518540593	0.2981612577557521	FMR1
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	1/84	0.6999675336641967	0.7583386969996405	0	0	0.8358380518540593	0.2981612577557521	TSC22D1
Regulation of Cytokine Production (GO:0001817)	2/172	0.7041801812299766	0.7608589235979425	0	0	0.81543596161869	0.28599052920590706	ATP2B1;AGPAT2
Carbohydrate Metabolic Process (GO:0005975)	1/85	0.7042459440358121	0.7608589235979425	0	0	0.8258455325593135	0.28956426307423155	MAN1B1
Negative Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	1/85	0.7042459440358121	0.7608589235979425	0	0	0.8258455325593135	0.28956426307423155	STUB1
Positive Regulation of Endocytosis (GO:0045807)	1/85	0.7042459440358121	0.7608589235979425	0	0	0.8258455325593135	0.28956426307423155	GPC3
Positive Regulation of Signal Transduction (GO:0009967)	3/256	0.7073011199570369	0.7636305027791	0	0	0.8213044884869115	0.28441675182943005	ITGB1;LANCL2;AGPAT2
Regulation of Innate Immune Response (GO:0045088)	1/86	0.7084635565072243	0.7643561831105624	0	0	0.8160881313656204	0.28127020856794877	PTPN1
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	8/652	0.7113915613794818	0.7661906899676107	0	0	0.8584030965883518	0.2923139649530527	ANKRD17;ITGB1;HAX1;MADD;TAB3;MTOR;PUM2;IGF1R
Calcium Ion Transmembrane Transport (GO:0070588)	1/87	0.7126212318492853	0.7661906899676107	0	0	0.8065576464787575	0.2732659500117708	ATP2B1
Cellular Response to Tumor Necrosis Factor (GO:0071356)	1/87	0.7126212318492853	0.7661906899676107	0	0	0.8065576464787575	0.2732659500117708	SMPD4
Sodium Ion Transmembrane Transport (GO:0035725)	1/87	0.7126212318492853	0.7661906899676107	0	0	0.8065576464787575	0.2732659500117708	SLC12A2
Positive Regulation of Biosynthetic Process (GO:0009891)	1/87	0.7126212318492853	0.7661906899676107	0	0	0.8065576464787575	0.2732659500117708	MTOR
Regulation of Endothelial Cell Migration (GO:0010594)	1/88	0.7167198189956739	0.7689235231514858	0	0	0.7972462531984891	0.26553903536343665	SYNJ2BP
T Cell Receptor Signaling Pathway (GO:0050852)	1/88	0.7167198189956739	0.7689235231514858	0	0	0.7972462531984891	0.26553903536343665	EIF2B4
Regulation of Type II Interferon Production (GO:0032649)	1/88	0.7167198189956739	0.7689235231514858	0	0	0.7972462531984891	0.26553903536343665	CEBPG
Regulation of MAPK Cascade (GO:0043408)	3/260	0.7171358580258245	0.7689235231514858	0	0	0.8083553733885374	0.26877005798950687	MADD;ARHGEF7;IGF1R
Cellular Response to Hormone Stimulus (GO:0032870)	1/89	0.7207601547126322	0.7722784063209578	0	0	0.7881464824927722	0.2580776620598286	URI1
Chromatin Remodeling (GO:0006338)	3/262	0.7219567939400179	0.7730292869179175	0	0	0.8020308055895244	0.2612936033752704	MYO1E;PARP2;EHMT2
Regulation of Protein Localization to Plasma Membrane (GO:1903076)	1/90	0.7247430640685885	0.7738866006047462	0	0	0.7792512010163973	0.25087063652787395	ITGB1
Chloride Transport (GO:0006821)	1/90	0.7247430640685885	0.7738866006047462	0	0	0.7792512010163973	0.25087063652787395	SLC12A2
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	1/90	0.7247430640685885	0.7738866006047462	0	0	0.7792512010163973	0.25087063652787395	FASTKD3
Mitotic Spindle Organization (GO:0007052)	1/90	0.7247430640685885	0.7738866006047462	0	0	0.7792512010163973	0.25087063652787395	TBCE
Organelle Assembly (GO:0070925)	4/346	0.7269798353319721	0.7757437120345958	0	0	0.8092731829573935	0.2580420459426007	DYNC2H1;VMP1;FMR1;CC2D2A
Metal Ion Transport (GO:0030001)	2/180	0.7275942471312581	0.7758682840476274	0	0	0.778468403856881	0.24756209087172162	SLC5A6;SLC3A2
Neuron Differentiation (GO:0030182)	2/181	0.7304082964601729	0.7783366604110797	0	0	0.7740797971393478	0.24317839981366512	RTN3;ITM2C
Positive Regulation of Cell Adhesion (GO:0045785)	1/92	0.7325398455610659	0.7795424022045746	0	0	0.762047140139013	0.23717767947081003	ATM
Positive Regulation of Response to Stimulus (GO:0048584)	1/92	0.7325398455610659	0.7795424022045746	0	0	0.762047140139013	0.23717767947081003	CEBPG
Regulation of Protein Metabolic Process (GO:0051246)	1/93	0.7363553100983881	0.7830681640132244	0	0	0.7537256106928868	0.23067208412251836	EIF2B4
Positive Regulation of Double-Strand Break Repair (GO:2000781)	1/94	0.7401165336311536	0.7865134908848868	0	0	0.7455830388692579	0.22438144650455963	ATM
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	3/270	0.7406041081584437	0.7865134908848868	0	0	0.7776800351873325	0.23352880943029763	ANKRD17;CYLD;TAB3
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	12/983	0.7446014491996279	0.7902203262778896	0	0	0.851684134003756	0.25116690708707423	MED23;ESRRA;MYO1E;JUN;MED24;TMF1;HAX1;NFIA;CEBPG;ATM;AGRN;PRDM10
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	4/355	0.7452091954371242	0.7903273031880792	0	0	0.7881562881562881	0.23178911984146805	MED23;RPL11;ATM;ZPR1
Small GTPase-mediated Signal Transduction (GO:0007264)	2/188	0.7494243405645888	0.7942573398641699	0	0	0.7446808510638298	0.2148031267615841	G3BP1;ARHGEF7
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/97	0.7510823872786079	0.7949337690206039	0	0	0.7221731448763251	0.2067147902938687	SLC12A2
Muscle Contraction (GO:0006936)	1/97	0.7510823872786079	0.7949337690206039	0	0	0.7221731448763251	0.2067147902938687	PABPN1
rRNA Metabolic Process (GO:0016072)	1/98	0.7546342226539279	0.7981511215179604	0	0	0.7146916323631197	0.20120150379950116	RPL11
Regulation of Protein Secretion (GO:0050708)	1/99	0.7581355519350313	0.8013107291299755	0	0	0.7073628037787553	0.19586386606461886	SLC12A2
Generation of Neurons (GO:0048699)	2/192	0.7597663135874196	0.8024903000560889	0	0	0.7288540500186637	0.20024855051577975	RTN3;ITM2C
Response to UV (GO:0009411)	1/100	0.7615870908484772	0.8033249490072908	0	0	0.7001820323375094	0.1906950986258781	WRN
Monoatomic Ion Transport (GO:0006811)	1/100	0.7615870908484772	0.8033249490072908	0	0	0.7001820323375094	0.1906950986258781	SLC12A2
Cell Junction Assembly (GO:0034329)	1/101	0.7649895449446237	0.8047359652959976	0	0	0.6931448763250884	0.18568873797729715	VMP1
Sensory Perception of Light Stimulus (GO:0050953)	1/101	0.7649895449446237	0.8047359652959976	0	0	0.6931448763250884	0.18568873797729715	COL18A1
Visual Perception (GO:0007601)	1/101	0.7649895449446237	0.8047359652959976	0	0	0.6931448763250884	0.18568873797729715	COL18A1
mRNA Metabolic Process (GO:0016071)	1/101	0.7649895449446237	0.8047359652959976	0	0	0.6931448763250884	0.18568873797729715	ATXN2L
Negative Regulation of Translation (GO:0017148)	1/102	0.7683436098889855	0.8077192770174839	0	0	0.6862470699366756	0.18083861814121877	FMR1
Regulation of Defense Response (GO:0031347)	1/103	0.7716499713761702	0.8106484537570414	0	0	0.6794845146539181	0.17613885468075438	CYLD
Organic Anion Transport (GO:0015711)	1/105	0.7781222790681016	0.8168973960048285	0	0	0.6663495515085621	0.16716817555755276	SLC4A7
Central Nervous System Development (GO:0007417)	3/288	0.7789327204796935	0.8171979214184673	0	0	0.7278891178123245	0.18184897748424447	RTN3;APLP2;CDK5RAP2
Cellular Response to Cytokine Stimulus (GO:0071345)	3/289	0.7809191281315837	0.8185688217713226	0	0	0.7253067217480029	0.17935651791640714	SLC12A2;SMPD4;HAX1
Steroid Metabolic Process (GO:0008202)	1/106	0.7812895489388891	0.8185688217713226	0	0	0.659969712266532	0.16288676603784205	DHCR24
Dephosphorylation (GO:0016311)	1/107	0.7844117630757229	0.8212880716152128	0	0	0.6537102473498233	0.15873469919639546	PTPN1
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	2/204	0.788606539064124	0.8251259022825297	0	0	0.6851344708938979	0.1627110546157712	ANKRD17;TAB3
